__time,/m2_metal/sim/reference/angular_velocity/x,/m2_metal/sim/reference/angular_velocity/y,/m2_metal/sim/reference/angular_velocity/z,/m2_metal/sim/reference/base_orientation/w,/m2_metal/sim/reference/base_orientation/x,/m2_metal/sim/reference/base_orientation/y,/m2_metal/sim/reference/base_orientation/z,/m2_metal/sim/reference/base_position/x,/m2_metal/sim/reference/base_position/y,/m2_metal/sim/reference/base_position/z,/m2_metal/sim/reference/base_wrench[0],/m2_metal/sim/reference/base_wrench[1],/m2_metal/sim/reference/base_wrench[2],/m2_metal/sim/reference/base_wrench[3],/m2_metal/sim/reference/base_wrench[4],/m2_metal/sim/reference/base_wrench[5],/m2_metal/sim/reference/contact_force[0],/m2_metal/sim/reference/contact_force[10],/m2_metal/sim/reference/contact_force[11],/m2_metal/sim/reference/contact_force[1],/m2_metal/sim/reference/contact_force[2],/m2_metal/sim/reference/contact_force[3],/m2_metal/sim/reference/contact_force[4],/m2_metal/sim/reference/contact_force[5],/m2_metal/sim/reference/contact_force[6],/m2_metal/sim/reference/contact_force[7],/m2_metal/sim/reference/contact_force[8],/m2_metal/sim/reference/contact_force[9],/m2_metal/sim/reference/contact_prob[0],/m2_metal/sim/reference/contact_prob[1],/m2_metal/sim/reference/contact_prob[2],/m2_metal/sim/reference/contact_prob[3],/m2_metal/sim/reference/contact_state[0],/m2_metal/sim/reference/contact_state[1],/m2_metal/sim/reference/contact_state[2],/m2_metal/sim/reference/contact_state[3],/m2_metal/sim/reference/foot_position[0],/m2_metal/sim/reference/foot_position[10],/m2_metal/sim/reference/foot_position[11],/m2_metal/sim/reference/foot_position[1],/m2_metal/sim/reference/foot_position[2],/m2_metal/sim/reference/foot_position[3],/m2_metal/sim/reference/foot_position[4],/m2_metal/sim/reference/foot_position[5],/m2_metal/sim/reference/foot_position[6],/m2_metal/sim/reference/foot_position[7],/m2_metal/sim/reference/foot_position[8],/m2_metal/sim/reference/foot_position[9],/m2_metal/sim/reference/foot_velocity[0],/m2_metal/sim/reference/foot_velocity[10],/m2_metal/sim/reference/foot_velocity[11],/m2_metal/sim/reference/foot_velocity[1],/m2_metal/sim/reference/foot_velocity[2],/m2_metal/sim/reference/foot_velocity[3],/m2_metal/sim/reference/foot_velocity[4],/m2_metal/sim/reference/foot_velocity[5],/m2_metal/sim/reference/foot_velocity[6],/m2_metal/sim/reference/foot_velocity[7],/m2_metal/sim/reference/foot_velocity[8],/m2_metal/sim/reference/foot_velocity[9],/m2_metal/sim/reference/joint_position[0],/m2_metal/sim/reference/joint_position[10],/m2_metal/sim/reference/joint_position[11],/m2_metal/sim/reference/joint_position[1],/m2_metal/sim/reference/joint_position[2],/m2_metal/sim/reference/joint_position[3],/m2_metal/sim/reference/joint_position[4],/m2_metal/sim/reference/joint_position[5],/m2_metal/sim/reference/joint_position[6],/m2_metal/sim/reference/joint_position[7],/m2_metal/sim/reference/joint_position[8],/m2_metal/sim/reference/joint_position[9],/m2_metal/sim/reference/joint_torque[0],/m2_metal/sim/reference/joint_torque[10],/m2_metal/sim/reference/joint_torque[11],/m2_metal/sim/reference/joint_torque[1],/m2_metal/sim/reference/joint_torque[2],/m2_metal/sim/reference/joint_torque[3],/m2_metal/sim/reference/joint_torque[4],/m2_metal/sim/reference/joint_torque[5],/m2_metal/sim/reference/joint_torque[6],/m2_metal/sim/reference/joint_torque[7],/m2_metal/sim/reference/joint_torque[8],/m2_metal/sim/reference/joint_torque[9],/m2_metal/sim/reference/joint_velocity[0],/m2_metal/sim/reference/joint_velocity[10],/m2_metal/sim/reference/joint_velocity[11],/m2_metal/sim/reference/joint_velocity[1],/m2_metal/sim/reference/joint_velocity[2],/m2_metal/sim/reference/joint_velocity[3],/m2_metal/sim/reference/joint_velocity[4],/m2_metal/sim/reference/joint_velocity[5],/m2_metal/sim/reference/joint_velocity[6],/m2_metal/sim/reference/joint_velocity[7],/m2_metal/sim/reference/joint_velocity[8],/m2_metal/sim/reference/joint_velocity[9],/m2_metal/sim/reference/linear_velocity/x,/m2_metal/sim/reference/linear_velocity/y,/m2_metal/sim/reference/linear_velocity/z,/m2_metal/sim/reference/plane_normal/x,/m2_metal/sim/reference/plane_normal/y,/m2_metal/sim/reference/plane_normal/z,/m2_metal/sim/sensor_data/accel[0],/m2_metal/sim/sensor_data/accel[1],/m2_metal/sim/sensor_data/accel[2],/m2_metal/sim/sensor_data/ddq[0],/m2_metal/sim/sensor_data/ddq[10],/m2_metal/sim/sensor_data/ddq[11],/m2_metal/sim/sensor_data/ddq[1],/m2_metal/sim/sensor_data/ddq[2],/m2_metal/sim/sensor_data/ddq[3],/m2_metal/sim/sensor_data/ddq[4],/m2_metal/sim/sensor_data/ddq[5],/m2_metal/sim/sensor_data/ddq[6],/m2_metal/sim/sensor_data/ddq[7],/m2_metal/sim/sensor_data/ddq[8],/m2_metal/sim/sensor_data/ddq[9],/m2_metal/sim/sensor_data/dq[0],/m2_metal/sim/sensor_data/dq[10],/m2_metal/sim/sensor_data/dq[11],/m2_metal/sim/sensor_data/dq[1],/m2_metal/sim/sensor_data/dq[2],/m2_metal/sim/sensor_data/dq[3],/m2_metal/sim/sensor_data/dq[4],/m2_metal/sim/sensor_data/dq[5],/m2_metal/sim/sensor_data/dq[6],/m2_metal/sim/sensor_data/dq[7],/m2_metal/sim/sensor_data/dq[8],/m2_metal/sim/sensor_data/dq[9],/m2_metal/sim/sensor_data/driver_fault[0],/m2_metal/sim/sensor_data/driver_fault[10],/m2_metal/sim/sensor_data/driver_fault[11],/m2_metal/sim/sensor_data/driver_fault[1],/m2_metal/sim/sensor_data/driver_fault[2],/m2_metal/sim/sensor_data/driver_fault[3],/m2_metal/sim/sensor_data/driver_fault[4],/m2_metal/sim/sensor_data/driver_fault[5],/m2_metal/sim/sensor_data/driver_fault[6],/m2_metal/sim/sensor_data/driver_fault[7],/m2_metal/sim/sensor_data/driver_fault[8],/m2_metal/sim/sensor_data/driver_fault[9],/m2_metal/sim/sensor_data/driver_power[0],/m2_metal/sim/sensor_data/driver_power[10],/m2_metal/sim/sensor_data/driver_power[11],/m2_metal/sim/sensor_data/driver_power[1],/m2_metal/sim/sensor_data/driver_power[2],/m2_metal/sim/sensor_data/driver_power[3],/m2_metal/sim/sensor_data/driver_power[4],/m2_metal/sim/sensor_data/driver_power[5],/m2_metal/sim/sensor_data/driver_power[6],/m2_metal/sim/sensor_data/driver_power[7],/m2_metal/sim/sensor_data/driver_power[8],/m2_metal/sim/sensor_data/driver_power[9],/m2_metal/sim/sensor_data/driver_voltage[0],/m2_metal/sim/sensor_data/driver_voltage[10],/m2_metal/sim/sensor_data/driver_voltage[11],/m2_metal/sim/sensor_data/driver_voltage[1],/m2_metal/sim/sensor_data/driver_voltage[2],/m2_metal/sim/sensor_data/driver_voltage[3],/m2_metal/sim/sensor_data/driver_voltage[4],/m2_metal/sim/sensor_data/driver_voltage[5],/m2_metal/sim/sensor_data/driver_voltage[6],/m2_metal/sim/sensor_data/driver_voltage[7],/m2_metal/sim/sensor_data/driver_voltage[8],/m2_metal/sim/sensor_data/driver_voltage[9],/m2_metal/sim/sensor_data/fet_temp[0],/m2_metal/sim/sensor_data/fet_temp[10],/m2_metal/sim/sensor_data/fet_temp[11],/m2_metal/sim/sensor_data/fet_temp[1],/m2_metal/sim/sensor_data/fet_temp[2],/m2_metal/sim/sensor_data/fet_temp[3],/m2_metal/sim/sensor_data/fet_temp[4],/m2_metal/sim/sensor_data/fet_temp[5],/m2_metal/sim/sensor_data/fet_temp[6],/m2_metal/sim/sensor_data/fet_temp[7],/m2_metal/sim/sensor_data/fet_temp[8],/m2_metal/sim/sensor_data/fet_temp[9],/m2_metal/sim/sensor_data/gyro[0],/m2_metal/sim/sensor_data/gyro[1],/m2_metal/sim/sensor_data/gyro[2],/m2_metal/sim/sensor_data/motor_temp[0],/m2_metal/sim/sensor_data/motor_temp[10],/m2_metal/sim/sensor_data/motor_temp[11],/m2_metal/sim/sensor_data/motor_temp[1],/m2_metal/sim/sensor_data/motor_temp[2],/m2_metal/sim/sensor_data/motor_temp[3],/m2_metal/sim/sensor_data/motor_temp[4],/m2_metal/sim/sensor_data/motor_temp[5],/m2_metal/sim/sensor_data/motor_temp[6],/m2_metal/sim/sensor_data/motor_temp[7],/m2_metal/sim/sensor_data/motor_temp[8],/m2_metal/sim/sensor_data/motor_temp[9],/m2_metal/sim/sensor_data/q[0],/m2_metal/sim/sensor_data/q[10],/m2_metal/sim/sensor_data/q[11],/m2_metal/sim/sensor_data/q[1],/m2_metal/sim/sensor_data/q[2],/m2_metal/sim/sensor_data/q[3],/m2_metal/sim/sensor_data/q[4],/m2_metal/sim/sensor_data/q[5],/m2_metal/sim/sensor_data/q[6],/m2_metal/sim/sensor_data/q[7],/m2_metal/sim/sensor_data/q[8],/m2_metal/sim/sensor_data/q[9],/m2_metal/sim/sensor_data/q_current[0],/m2_metal/sim/sensor_data/q_current[10],/m2_metal/sim/sensor_data/q_current[11],/m2_metal/sim/sensor_data/q_current[1],/m2_metal/sim/sensor_data/q_current[2],/m2_metal/sim/sensor_data/q_current[3],/m2_metal/sim/sensor_data/q_current[4],/m2_metal/sim/sensor_data/q_current[5],/m2_metal/sim/sensor_data/q_current[6],/m2_metal/sim/sensor_data/q_current[7],/m2_metal/sim/sensor_data/q_current[8],/m2_metal/sim/sensor_data/q_current[9],/m2_metal/sim/sensor_data/quat[0],/m2_metal/sim/sensor_data/quat[1],/m2_metal/sim/sensor_data/quat[2],/m2_metal/sim/sensor_data/quat[3],/m2_metal/sim/sensor_data/rpy[0],/m2_metal/sim/sensor_data/rpy[1],/m2_metal/sim/sensor_data/rpy[2],/m2_metal/sim/sensor_data/tau_est[0],/m2_metal/sim/sensor_data/tau_est[10],/m2_metal/sim/sensor_data/tau_est[11],/m2_metal/sim/sensor_data/tau_est[1],/m2_metal/sim/sensor_data/tau_est[2],/m2_metal/sim/sensor_data/tau_est[3],/m2_metal/sim/sensor_data/tau_est[4],/m2_metal/sim/sensor_data/tau_est[5],/m2_metal/sim/sensor_data/tau_est[6],/m2_metal/sim/sensor_data/tau_est[7],/m2_metal/sim/sensor_data/tau_est[8],/m2_metal/sim/sensor_data/tau_est[9]
1779262476.185058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.492015570,0.383956581,0.382394612,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.017465930,-3.346505404,6.616275787,-2.726727486,6.525437832,0.050835405,0.757527947,0.120207436,0.050153341,0.684260607,0.228649050,-0.010087457,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.074235000,-0.021661047,0.000056400,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035169881,0.728832185,-1.494033098,0.720794797,-1.514439464,0.029808160,0.831873238,-1.372330189,0.017376017,0.805815876,-1.344229102,-0.017102528,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001202839,0.005260484,0.941501498,-0.336965531,0.000000000,0.000000000,0.000000000,1.487314343,0.678345621,-0.294948727,0.677659929,-0.247896910,2.332944155,-0.896572471,6.911771297,-3.198278666,-0.800532818,5.408708572,-1.173527122
1779262476.187044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419825315,0.342340380,0.289831102,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.013455359,-3.224227905,6.293191910,-2.609799147,6.207857132,0.043054219,0.761177897,0.118442357,0.042378139,0.677459717,0.244271934,-0.008207601,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.079854704,-0.021365464,0.000236735,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035200693,0.722264588,-1.481113791,0.715460718,-1.501695633,0.029901877,0.833391607,-1.372090697,0.017468391,0.807178140,-1.343756795,-0.017120760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001197204,0.005340361,0.941501021,-0.336965650,0.000000000,0.000000000,0.000000000,1.475739717,0.284408778,-1.076227784,0.335054994,-1.064672828,2.346310139,-0.682173610,6.882721901,-3.160821676,-0.724541068,5.521471500,-1.220573545
1779262476.187225,0.000000000,0.000000000,0.045223333,0.251023114,-0.001131016,-0.000120536,-0.967980444,-15.232030869,-2.306927204,0.312243789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000016,-0.000000114,0.000000859,-0.000000130,-0.000001004,-0.995375872,-2.915283203,59.124389648,-0.871694803,-0.574024677,48.158370972,-0.000000015,0.382771790,0.617228210,0.617228210,0.382771790,0.000000000,1.000000000,1.000000000,0.000000000,-15.367063522,-2.103815079,0.006200027,-2.535745859,0.005966886,-15.445639610,-2.268451214,0.001509894,-14.975199699,-2.330554962,0.001572901,-15.170659065,-0.035995547,-0.014686975,-0.412926674,-0.015549294,-0.412926674,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036785994,-0.022693072,0.595460296,-1.373866081,0.604701161,-1.394224167,0.011450079,0.774066329,-1.345934987,0.013728165,0.767823517,-1.337852001,-0.021701436,1.291594625,0.175287738,-0.052948397,0.478523433,-0.125439867,2.405027866,-1.054447055,6.606684208,-3.229421616,-0.931230783,5.220030785,-1.113703728,-0.004684117,-0.991581082,3.565934896,-0.952918231,3.503067255,-0.017769834,0.806117177,0.279138029,0.042982750,0.759576261,0.265958548,0.026363287,-0.256413341,-0.139958188,-0.001550598,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779262476.189076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.419825315,0.342340380,0.289831102,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.013455359,-3.224227905,6.293191910,-2.609799147,6.207857132,0.043054219,0.761177897,0.118442357,0.042378139,0.677459717,0.244271934,-0.008207601,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.079854704,-0.021365464,0.000236735,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035200693,0.722264588,-1.481113791,0.715460718,-1.501695633,0.029901877,0.833391607,-1.372090697,0.017468391,0.807178140,-1.343756795,-0.017120760,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001197204,0.005340361,0.941501021,-0.336965650,0.000000000,0.000000000,0.000000000,1.475739717,0.284408778,-1.076227784,0.335054994,-1.064672828,2.346310139,-0.682173610,6.882721901,-3.160821676,-0.724541068,5.521471500,-1.220573545
1779262476.189247,0.000000000,0.000000000,0.045223333,0.251023114,-0.001131016,-0.000120536,-0.967980444,-15.232030869,-2.306927204,0.312243789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000012,-0.000000081,0.000000763,-0.000000095,-0.000000896,-0.883866370,-2.934831142,59.392326355,-0.774616718,-0.717615128,47.522766113,-0.000000011,0.382771790,0.617228210,0.617228210,0.382771790,0.000000000,1.000000000,1.000000000,0.000000000,-15.367063522,-2.103815079,0.006200027,-2.535745859,0.005966886,-15.445639610,-2.268451214,0.001509894,-14.975199699,-2.330554962,0.001572901,-15.170659065,-0.035995547,-0.014686975,-0.412926674,-0.015549294,-0.412926674,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036785994,-0.021697750,0.585514486,-1.355865240,0.594733715,-1.375425816,0.012131301,0.777724087,-1.345842481,0.014373981,0.771021128,-1.336913943,-0.021155266,1.273556709,0.162948608,-0.054342296,0.453636408,-0.132620513,2.387848377,-1.166878700,6.574261665,-3.241198301,-0.977343380,5.111423492,-1.108746171,-0.001746845,-0.609700203,2.927569389,-0.583886802,2.873850584,-0.014737776,0.795731127,0.289168209,0.039977755,0.753086627,0.276650220,0.029538004,-0.256413341,-0.139958188,-0.001550598,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779262476.191137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.451502174,0.352673024,0.340318918,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.008428134,-3.023353100,5.890709400,-2.424932957,5.818270206,0.033725359,0.760821342,0.128375039,0.033132497,0.673104823,0.260428131,-0.005682136,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.085823126,-0.022518089,0.000412201,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035233252,0.712883711,-1.462877989,0.707902968,-1.483698845,0.030016359,0.835677028,-1.371725917,0.017580926,0.809201241,-1.342996359,-0.017141545,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001185816,0.005468681,0.941500127,-0.336966097,0.000000000,0.000000000,0.000000000,1.477000833,0.551483929,-0.578322768,0.531802118,-0.543849111,2.361341000,-0.921567440,6.881427288,-3.170355558,-0.811094046,5.352736950,-1.178487182
1779262476.191314,0.000000000,0.000000000,0.045223333,0.251023114,-0.001131016,-0.000120536,-0.967980444,-15.232030869,-2.306927204,0.312243789,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000012,-0.000000081,0.000000763,-0.000000095,-0.000000896,-0.883866370,-2.934831142,59.392326355,-0.774616718,-0.717615128,47.522766113,-0.000000011,0.382771790,0.617228210,0.617228210,0.382771790,0.000000000,1.000000000,1.000000000,0.000000000,-15.367063522,-2.103815079,0.006200027,-2.535745859,0.005966886,-15.445639610,-2.268451214,0.001509894,-14.975199699,-2.330554962,0.001572901,-15.170659065,-0.035995547,-0.014686975,-0.412926674,-0.015549294,-0.412926674,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.036785994,-0.021697750,0.585514486,-1.355865240,0.594733715,-1.375425816,0.012131301,0.777724087,-1.345842481,0.014373981,0.771021128,-1.336913943,-0.021155266,1.273556709,0.162948608,-0.054342296,0.453636408,-0.132620513,2.387848377,-1.166878700,6.574261665,-3.241198301,-0.977343380,5.111423492,-1.108746171,-0.001746845,-0.609700203,2.927569389,-0.583886802,2.873850584,-0.014737776,0.795731127,0.289168209,0.039977755,0.753086627,0.276650220,0.029538004,-0.256413341,-0.139958188,-0.001550598,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779262476.193191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.464373231,0.375644386,0.286906093,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.005913334,-2.843402386,5.623026848,-2.265640259,5.566385269,0.028897235,0.756103933,0.145353884,0.028482566,0.677197456,0.262037069,-0.003847313,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.088127829,-0.024950456,0.000462969,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035247505,0.707013547,-1.451362491,0.703209639,-1.472313046,0.030078826,0.837194085,-1.371452689,0.017642383,0.810551107,-1.342473507,-0.017151058,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001178762,0.005558621,0.941499472,-0.336966485,0.000000000,0.000000000,0.000000000,1.469050884,0.912526250,-0.708347797,0.824288487,-0.645831287,2.368293524,-1.151462317,6.859985352,-3.177969694,-0.894620717,5.183156967,-1.142735839
1779262476.193378,0.000000000,0.000000000,0.040246204,0.251011163,-0.001141462,-0.000141631,-0.967983484,-15.233143806,-2.307298183,0.312227011,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.000000008,-0.000000053,0.000000663,-0.000000065,-0.000000783,-0.780545652,-2.987519741,59.667327881,-0.682244718,-0.867489159,46.884437561,-0.000000007,0.410337538,0.589662492,0.589662492,0.410337538,0.000000000,1.000000000,1.000000000,0.000000000,-15.368245125,-2.104470968,0.004388606,-2.536432505,0.004155465,-15.445639610,-2.268451214,0.001509894,-14.975199699,-2.330554962,0.001572901,-15.171932220,-0.020900408,-0.008555843,-0.314862281,-0.009056921,-0.314862281,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.021370012,-0.020794941,0.577845395,-1.341740131,0.586873412,-1.360396743,0.012808371,0.781378210,-1.345694542,0.015018574,0.774210691,-1.335921168,-0.020525549,1.260406613,0.152922720,-0.055933423,0.431073844,-0.140906379,2.364318132,-1.278233051,6.542247295,-3.253537655,-1.023445249,5.001811028,-1.104189038,-0.000772256,-0.227167740,2.252858400,-0.213015541,2.209487438,-0.011617585,0.784831643,0.299639970,0.037063424,0.745998263,0.287940472,0.030741384,-0.255795479,-0.139432997,-0.001210439,0.000000000,0.000000000,0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1779262476.195181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.403733045,0.418328673,0.389398009,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.002623672,-2.569374323,5.216715813,-2.037890673,5.183744907,0.023250217,0.749651313,0.166725278,0.022911191,0.679073095,0.268892974,-0.001702595,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.089996263,-0.027014406,0.000451029,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,-0.035260268,0.698885560,-1.435099959,0.696760774,-1.456185937,0.030156499,0.839452982,-1.370982170,0.017719053,0.812588573,-1.341679573,-0.017159127,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.000000000,0.001171045,0.005698077,0.941498458,-0.336967081,0.000000000,0.000000000,0.000000000,1.466730356,0.812585831,-0.754692554,0.728965998,-0.704440296,2.375160933,-1.153488636,6.831238747,-3.171363354,-0.908859134,5.174469471,-1.144441009
